ID,Text,Translation,Old Text,Old Translation,Status,Gender,Critical Warnings,Non-critical Warnings,Platform Warnings,Location,Context,Section,Actor,Voice Actor,Revision,Old Revision,Edit Distance
14072,Research Progress,Postęp badań,,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/Scenario/UndergroundAnomalies_Rare.lua(03010),Scenario UndergroundAnomalies_Rare title,,,,1009902,,
14297,"It seems we already had the <text_param1> breakthrough. The heated debates on Marslantis did lead to good progress on our existing techs.

<effect> Gain <research(reg_param1)> Research","Okazuje się, że dysponujemy już przełomową technologią „<text_param1>”. Ożywiona dyskusja nad Marslantydą przyczyniła się do rozwoju opanowanych już przez nas technologii.

<effect> Zdobywasz <research(reg_param1)> punktów badań.",,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/Scenario/UndergroundAnomalies_Rare.lua(03011),Scenario UndergroundAnomalies_Rare text,,,,1009935,,
14302,Alien Imprints,Ślady po kosmitach,,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/Scenario/UndergroundAnomalies_Rare.lua(03014),Scenario UndergroundAnomalies_Rare text_param1,,,,1009902,,
14303,So we already had the proof we needed!,"Zatem już mieliśmy dowód, którego potrzebowaliśmy!",,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/Scenario/UndergroundAnomalies_Rare.lua(03016),Scenario UndergroundAnomalies_Rare choice1,,,,1009902,,
674123524090,"We have discovered fractures running though the Asteroid.

Our Extractor is located right on one of these fracture lines. If we keep it running we run the risk of breaking parts off of the Asteroid. Even demolishing the Extractor has its risks.","Odkryliśmy pęknięcia przebiegające przez całą asteroidę.

Nasz ekstraktor znajduje się dokładnie na linii jednego z tych pęknięć. Jeśli będzie dalej działać, powstanie ryzyko odłupania części asteroidy. Nawet wyburzenie tego ekstraktora niesie ze sobą pewne ryzyko.",,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/StoryBit/AsteroidFracture.lua(00017),StoryBit AsteroidFracture Text,,,,1005383,,
483845982403,Asteroid Fracture,Pęknięcie asteroidy,,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/StoryBit/AsteroidFracture.lua(00018),StoryBit AsteroidFracture Title,,,,1005383,,
550698207459,"The risks are too great, we have to shut down the extractor.",Ryzyko jest zbyt wielkie – musimy wyłączyć ten ekstraktor.,,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/StoryBit/AsteroidFracture.lua(00033),StoryBit AsteroidFracture Text,,,,1005383,,
470114002426,The extractor can no longer be used or salvaged,Nie można dalej używać ekstraktora ani go rozebrać.,,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/StoryBit/AsteroidFracture.lua(00035),StoryBit AsteroidFracture CustomOutcomeText,,,,1005383,,
170659161608,We keep it running but at lower capacity to minimize the risk.,"Niech działa dalej, tylko ze zmniejszoną mocą, aby ograniczyć ryzyko.",,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/StoryBit/AsteroidFracture.lua(00044),StoryBit AsteroidFracture Text,,,,1005383,,
299282785175,A low chance of causing a meteor storm on Mars,Mała szansa spowodowania deszczu meteorytów na Marsie.,,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/StoryBit/AsteroidFracture.lua(00046),StoryBit AsteroidFracture CustomOutcomeText,,,,1005383,,
558682005297,The resources are too important we need to keep it going and hope for the best.,"Te zasoby są zbyt ważne – niech działa dalej i miejmy nadzieję, że to się nie skończy źle.",,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/StoryBit/AsteroidFracture.lua(00072),StoryBit AsteroidFracture Text,,,,1005383,,
297336857404,A reasonable chance of causing a meteor storm on Mars,Spora szansa spowodowania deszczu meteorytów na Marsie.,,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/StoryBit/AsteroidFracture.lua(00074),StoryBit AsteroidFracture CustomOutcomeText,,,,1005383,,
471447003700,"What we feared has come to pass. Parts of the Asteroid have broken off and will rain down on the surface of Mars.

We have send word to the colony to brace themselves. It is out of our hands from here. We can only hope.

<effect> Meteors will rain down on the surface colony","Stało się to, czego się obawialiśmy. Części asteroidy oderwały się i spadną na powierzchnię Marsa.

Przesłaliśmy ostrzeżenie dla kolonistów, aby byli przygotowani. Teraz już nic nie zależy od nas – pozostaje tylko nadzieja.

<effect> Meteoryty opadną na powierzchnię w okolicy kolonii.","What we feared has come to pass. Parts of the Asteroid have broken off and will rain down on the surface of Mars.

We have send word to the colony to brace themselves. It is out of our hands from here. We can only hope.

<Effect> Meteors will rain down on the surface colony","Stało się to, czego się obawialiśmy. Części asteroidy oderwały się i spadną na powierzchnię Marsa.

Przesłaliśmy ostrzeżenie dla kolonistów, aby byli przygotowani. Teraz już nic nie zależy od nas – pozostaje tylko nadzieja.

<Effect> Meteoryty opadną na powierzchnię w okolicy kolonii.",OK,,,,,Trunk\Mars/Dlc/picard/Presets/StoryBit/AsteroidFracture_Break.lua(00016),StoryBit AsteroidFracture_Break Text,,,,1006192,,
553702771877,Asteroid Break,Pęknięcie asteroidy,,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/StoryBit/AsteroidFracture_Break.lua(00017),StoryBit AsteroidFracture_Break Title,,,,1005383,,
431303038499,"While up on the Asteroid our drones have managed to capture some breathtaking images of our new home Planet.

Looking at the images still fills us with hope and wonder. We have come so far to make this hostile planet our home and we will go much further still. We deserve to be proud.

<effect> Colonist Morale increased for <sols(morale_duration)> Sols","W trakcie pobytu na asteroidzie nasze drony wykonały kilka zapierających dech w piersi zdjęć naszej nowej ojczyzny.

Oglądanie tych fotografii przepełnia nas zachwytem i nadzieją. Tyle już dokonaliśmy, jeśli chodzi o przekształcenie tej wrogiej planety w nasz dom, choć dużo jeszcze przed nami. Możemy sobie pozwolić na dumę.

<effect> Premia do morale kolonistów na pewną liczbę soli (<sols(morale_duration)>).","While up on the Asteroid our drones have managed to capture some breathtaking images of our new home Planet.

Looking at the images still fills us with hope and wonder. We have come so far to make this hostile planet our home and we will go much further still. We deserve to be proud.

<Effect> Colonist Morale increased for <sols(morale_duration)> Sols","W trakcie pobytu na asteroidzie nasze drony wykonały kilka zapierających dech w piersi zdjęć naszej nowej ojczyzny.

Oglądanie tych fotografii przepełnia nas zachwytem i nadzieją. Tyle już dokonaliśmy, jeśli chodzi o przekształcenie tej wrogiej planety w nasz dom, choć dużo jeszcze przed nami. Możemy sobie pozwolić na dumę.

<Effect> Premia do morale kolonistów na pewną liczbę soli (<sols(morale_duration)>).",OK,,,,,Trunk\Mars/Dlc/picard/Presets/StoryBit/CanSeeOurHouseFromHere.lua(00028),StoryBit CanSeeOurHouseFromHere Text,,,,1006192,,
942053276739,We Can See Our House From Here,Widać stąd nasz dom,,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/StoryBit/CanSeeOurHouseFromHere.lua(00029),StoryBit CanSeeOurHouseFromHere Title,,,,1005383,,
269365049254,"We have observed a star similar to our Sun being swallowed by a black hole. During this tidal disruption event, half the star was consumed while the other half was torn apart and flung back into space. This spaghettification of the star resulted in strands of light unlike anything we have seen. While the display of light is spectacular to witness, the idea that this could happen out of nowhere to our solar system is worrying.","Obserwowaliśmy, jak gwiazda podobna do Słońca jest niszczona przez czarną dziurę. W wyniku oddziaływania sił pływowych połowa gwiazdy została wchłonięta, podczas gdy reszta – oderwana i wyrzucona z powrotem w kosmos. Zjawisko to, zwane spagetyzacją albo efektem makaronu, wytworzyło jedyne w swoim rodzaju świetliste pasma. Było to bardzo widowiskowe zjawisko – miejmy nadzieję, że nigdy nie zagrozi Układowi Słonecznemu.",,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/StoryBit/ConsumedStar.lua(00009),StoryBit ConsumedStar Text,,,,1005383,,
690468346461,Consumed Star,Pochłonięcie gwiazdy,,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/StoryBit/ConsumedStar.lua(00012),StoryBit ConsumedStar Title,,,,1005383,,
800689905862,"Publish the findings, implications be damned!","Opublikujcie te wyniki – nieważne, co się stanie!",,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/StoryBit/ConsumedStar.lua(00031),StoryBit ConsumedStar Text,,,,1005383,,
281566607828,Increases the morale of Scientists and slightly decreases morale of all other colonists,Zwiększa morale naukowców i nieco zmniejsza morale wszystkich pozostałych kolonistów.,,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/StoryBit/ConsumedStar.lua(00033),StoryBit ConsumedStar CustomOutcomeText,,,,1005383,,
238498372332,We will focus our efforts on detecting Black Holes that present a risk to our solar system!,"Skupimy nasze wysiłki na wykrywaniu czarnych dziur, które mogłyby zagrażać Układowi Słonecznemu!",,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/StoryBit/ConsumedStar.lua(00090),StoryBit ConsumedStar Text,,,,1005383,,
394039534249,Slightly increase all colonists morale,Nieco zwiększa morale wszystkich kolonistów.,,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/StoryBit/ConsumedStar.lua(00092),StoryBit ConsumedStar CustomOutcomeText,,,,1005383,,
286064600054,There is nothing to worry about the odds of this happening to us are extremely low.,Nie ma się co przejmować – szanse takiego wydarzenia z udziałem Słońca są skrajnie małe.,,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/StoryBit/ConsumedStar.lua(00107),StoryBit ConsumedStar Text,,,,1005383,,
879310998291,Increases the morale of Scientists,Zwiększa morale naukowców.,Increases the morale of Scientist,Zwiększa morale naukowców.,OK,,,,,Trunk\Mars/Dlc/picard/Presets/StoryBit/ConsumedStar.lua(00109),StoryBit ConsumedStar CustomOutcomeText,,,,1006192,,
243663933442,Keep research hidden.,Utajnić wyniki.,,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/StoryBit/ConsumedStar.lua(00127),StoryBit ConsumedStar Text,,,,1005383,,
614411034808,"We have detected a corrupted signal trying to connect to some of our <em>Drone Hub Extenders</em>! We can develop countermeasures, but this takes time. We don't know what kind of damage the unknown signal could do in the meantime.","Wykryliśmy zniekształcony sygnał czegoś, co próbowało się podłączyć do jednego z naszych <em>wzmacniaczy gniazd dronów</em>! Możemy opracować środki przeciwdziałania, ale to wymaga czasu. Nie wiemy, jakie szkody może wyrządzić wcześniej ten nieznany sygnał.",,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/StoryBit/CorruptedSignal.lua(00024),StoryBit CorruptedSignal Text,,,,1005383,,
473664104661,Corrupt Signal,Zniekształcony sygnał,,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/StoryBit/CorruptedSignal.lua(00025),StoryBit CorruptedSignal Title,,,,1005383,,
376399386948,Shut down the effected Drone Hub Extenders until the countermeasures are complete!,"Do czasu ukończenia środków przeciwdziałania wyłączcie wzmacniacze gniazd dronów, które odczuły ten efekt!",,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/StoryBit/CorruptedSignal.lua(00047),StoryBit CorruptedSignal Text,,,,1005383,,
685258185172,A number of drone hub extenders will be unusable for <sols(downtime)> Sols,Część wzmacniaczy gniazd dronów nie będzie działać przez pewną liczbę soli (<sols(downtime)>).,,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/StoryBit/CorruptedSignal.lua(00049),StoryBit CorruptedSignal CustomOutcomeText,,,,1005383,,
528501399765,The signal is probably nothing. Keep the systems going while we develop the countermeasures.,"Ten sygnał prawdopodobnie nic nie znaczy. Niech nasze systemy działają nadal, a wy opracujcie środki przeciwdziałania.",,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/StoryBit/CorruptedSignal.lua(00069),StoryBit CorruptedSignal Text,,,,1005383,,
536260343193,Some drones might be damaged during development,Część dronów może ulec uszkodzeniu.,,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/StoryBit/CorruptedSignal.lua(00071),StoryBit CorruptedSignal CustomOutcomeText,,,,1005383,,
172024470754,"It seems the corrupt signal has gained access to some of our drones! After displaying some highly erratic behavior the affected drones broke down completely. Upon investigating the drones, it seems the internal wiring of the drones have burned out, leaving us unable to repair them. 

It isn't too late to shut down the Drone Hub Extenders to prevent further damage!","Wygląda na to, że zniekształcony sygnał uzyskał dostęp do części naszych dronów! Przez jakiś czas wykazywały one bardzo chaotyczne zachowania, a potem całkowicie się zepsuły. Po zbadaniu tych dronów okazało się, że ich obwody są całkowicie przepalone i dronów nie da się naprawić. 

Jeszcze nie jest za późno, by wyłączyć zakłócone wzmacniacze gniazd dronów i zapobiec dalszym zniszczeniom!",,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/StoryBit/CorruptedSignal_DroneDamage_1.lua(00022),StoryBit CorruptedSignal_DroneDamage_1 Text,,,,1005383,,
726195051319,Corrupt Signal - Drone Damaged,Zniekształcony sygnał – dron uszkodzony,,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/StoryBit/CorruptedSignal_DroneDamage_1.lua(00023),StoryBit CorruptedSignal_DroneDamage_1 Title,,,,1005383,,
464714639319,Shut down the Drone Hub Extenders until we complete the countermeasures!,"Wyłączcie wzmacniacze gniazd dronów, dopóki nie ukończymy środków przeciwdziałania!",,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/StoryBit/CorruptedSignal_DroneDamage_1.lua(00041),StoryBit CorruptedSignal_DroneDamage_1 Text,,,,1005383,,
435551307393,A number of drone hub extenders will be unusable for <sols(remainingtime)> Sols,Część wzmacniaczy gniazd dronów nie będzie działać przez pewną liczbę soli (<sols(remainingtime)>).,A number of drone hub extenders will unusable for <sols(remainingtime)> Sols,Część wzmacniaczy gniazd dronów nie będzie działać przez pewną liczbę soli (<sols(remainingtime)>).,OK,,,,,Trunk\Mars/Dlc/picard/Presets/StoryBit/CorruptedSignal_DroneDamage_1.lua(00043),StoryBit CorruptedSignal_DroneDamage_1 CustomOutcomeText,,,,1006192,,
722883708542,Keep the Drone Hub Extenders online. The odds of the signal striking again seem low.,Niech wzmacniacze gniazd dronów działają dalej. Szanse ponownego nadejścia tego sygnału wydają się niewielkie.,,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/StoryBit/CorruptedSignal_DroneDamage_1.lua(00060),StoryBit CorruptedSignal_DroneDamage_1 Text,,,,1005383,,
614625391004,Additional drones might be damaged during development.,W trakcie prac kolejne drony mogą ulec uszkodzeniu.,,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/StoryBit/CorruptedSignal_DroneDamage_1.lua(00062),StoryBit CorruptedSignal_DroneDamage_1 CustomOutcomeText,,,,1005383,,
298126796860,"The signal gained access to more of our drones! The results are similar to the previous event but affect even more drones this time around. 

Commander, please consider our continued course of action!","Sygnał uzyskał dostęp do kolejnych dronów! Następstwa są podobne, ale tym razem uszkodzeniu uległo więcej urządzeń. 

Dowódco, proszę dokładnie przemyśleć nasze dalsze postępowanie!",,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/StoryBit/CorruptedSignal_DroneDamage_2.lua(00022),StoryBit CorruptedSignal_DroneDamage_2 Text,,,,1005383,,
13504,Corrupt Signal - Drone Damaged,Zniekształcony sygnał – dron uszkodzony,,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/StoryBit/CorruptedSignal_DroneDamage_2.lua(00023),StoryBit CorruptedSignal_DroneDamage_2 Title,,,,1005383,,
13505,Shut down the Drone Hub Extenders until we complete the countermeasures!,"Wyłączcie wzmacniacze gniazd dronów, dopóki nie ukończymy środków przeciwdziałania!",,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/StoryBit/CorruptedSignal_DroneDamage_2.lua(00041),StoryBit CorruptedSignal_DroneDamage_2 Text,,,,1005383,,
13506,A number of drone hub extenders will be unusable for <sols(remainingtime)> Sols,Część wzmacniaczy gniazd dronów nie będzie działać przez pewną liczbę soli (<sols(remainingtime)>).,A number of drone hub extenders will unusable for <sols(remainingtime)> Sols,Część wzmacniaczy gniazd dronów nie będzie działać przez pewną liczbę soli (<sols(remainingtime)>).,OK,,,,,Trunk\Mars/Dlc/picard/Presets/StoryBit/CorruptedSignal_DroneDamage_2.lua(00043),StoryBit CorruptedSignal_DroneDamage_2 CustomOutcomeText,,,,1006192,,
13507,Keep the Drone Hub Extenders online. The odds of the signal striking again seem low.,Niech wzmacniacze gniazd dronów działają dalej. Szanse ponownego nadejścia tego sygnału wydają się niewielkie.,,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/StoryBit/CorruptedSignal_DroneDamage_2.lua(00060),StoryBit CorruptedSignal_DroneDamage_2 Text,,,,1005383,,
